Call;QTH;Year;Category;Score;QSOs;WPX;160M;80M;40M;20M;15M;10M;Hours;Club
OE3I;OE;2011;ASSISTED HIGH 40M;2350238;1181;674;0;0;1181;0;0;0;31.7;NO CLUB
WK2G/4;W4;2011;SINGLE-OP LOW ALL;2335581;1608;621;0;6;485;643;357;117;35.5;FLORIDA CONTEST GROUP
N5AW;W5;2011;SINGLE-OP LOW ALL;2331771;1772;663;0;87;437;836;363;49;36.0;CENTRAL TEXAS DX AND CONTEST CLUB
R3KM;UA3;2011;SINGLE-OP HIGH ALL;2328480;1802;735;34;99;360;720;372;217;30.2;RUSSIAN CONTEST CLUB
YL3FT;YL;2011;SINGLE-OP HIGH 20M;2308080;1649;815;0;0;0;1649;0;0;35.8;LATVIAN CONTEST CLUB
DL6KVA;DL;2011;ASSISTED HIGH ALL;2291744;1477;787;0;132;407;716;73;149;35.7;NO CLUB
UX5D;UR;2011;SINGLE-OP HIGH 40M;2284875;1240;675;0;0;1240;0;0;0;35.0;BLACK SEA CONTEST CLUB
J48HW;SV;2011;SINGLE-OP HIGH ALL (T);2279112;1799;712;0;178;438;803;319;61;33.8;HA-DX-CLUB
WJ9B/4;W4;2011;SINGLE-OP LOW ALL;2277864;1592;612;0;96;621;604;265;6;35.9;FLORIDA CONTEST GROUP
RK9CYA;UA9;2011;MULTI-SINGLE HIGH;2260291;1213;583;8;111;189;639;212;54;30.0;NO CLUB
OK7Y;OK;2011;ASSISTED HIGH ALL;2258280;1597;697;106;369;443;425;134;120;31.4;NO CLUB
UC7A;UA6;2011;ASSISTED HIGH ALL (T);2247102;1693;702;2;153;492;654;251;141;35.8;KKKK CONTEST CLUB KRASNODARSKOGO KRAYA
N1WR/3;W3;2011;SINGLE-OP HIGH ALL (T);2245446;1378;639;0;40;422;625;259;32;32.6;POTOMAC VALLEY RADIO CLUB
UT2UU;UR;2011;ASSISTED HIGH ALL (T);2229822;1782;694;43;178;447;568;496;50;35.4;UKRAINIAN CONTEST CLUB
OQ5M;ON;2011;SINGLE-OP HIGH 40M;2227225;1211;623;0;0;1211;0;0;0;20.1;RHEIN RUHR DX ASSOCIATION
EI2CN;EI;2011;ASSISTED HIGH 20M;2224128;1661;768;0;0;0;1661;0;0;33.7;NO CLUB
UX4U;UR;2011;ASSISTED LOW 40M;2220330;1191;679;0;0;1191;0;0;0;29.6;UKRAINIAN CONTEST CLUB
OG4T;OH;2011;ASSISTED HIGH ALL (T);2212185;1602;695;63;182;484;593;236;44;34.9;CONTEST CLUB FINLAND
9V1YC;9V;2011;SINGLE-OP HIGH ALL;2209376;1445;611;0;0;176;468;757;44;26.0;NO CLUB
SN8R;SP;2011;ASSISTED HIGH 20M;2207906;1645;802;0;0;0;1645;0;0;36.0;NO CLUB
KM4MK;W4;2011;SINGLE-OP HIGH ALL;2206344;1767;644;0;14;499;827;427;0;35.5;FLORIDA CONTEST GROUP
SZ6P;SV;2011;ASSISTED HIGH ALL (T);2146725;1471;725;0;99;472;456;180;264;35.9;NO CLUB
DJ9DZ;DL;2011;SINGLE-OP HIGH ALL;2146319;1646;679;10;288;446;708;175;19;35.9;BAVARIAN CONTEST CLUB
RA9AE;UA9;2011;SINGLE-OP HIGH 20M;2140979;1187;661;0;0;0;1187;0;0;29.5;URAL CONTEST GROUP
LY2XW;LY;2011;MULTI-TWO;2139997;2042;677;48;241;408;659;523;163;27.7;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
WQ6X;W6;2011;MULTI-SINGLE HIGH;2139930;1893;590;0;220;388;814;431;40;41.0;SAN DIEGO CONTEST CLUB
RW9C;UA9;2011;ASSISTED LOW ALL;2139375;1179;525;4;102;271;627;148;27;26.7;URAL CONTEST GROUP
RK3ER;UA3;2011;SINGLE-OP HIGH ALL;2138112;1826;696;63;189;366;563;484;161;30.7;OREL RADIO CLUB
LY2MM;LY;2011;SINGLE-OP HIGH ALL (T);2137278;1764;689;24;242;397;658;309;134;35.9;LITHUANIAN CONTEST GROUP
OM3KWZ;OM;2011;MULTI-SINGLE HIGH;2132655;1671;665;0;374;522;449;179;147;43.8;NO CLUB
UW3U;UR;2011;ASSISTED HIGH ALL;2115873;1567;699;15;102;353;545;413;139;17.1;UKRAINIAN CONTEST CLUB
SP2LNW;SP;2011;SINGLE-OP HIGH ALL;2114321;1580;671;88;179;475;594;226;18;35.4;SP CONTEST CLUB
OK6Y;OK;2011;ASSISTED LOW ALL;2103514;1478;694;43;186;435;427;214;173;35.7;NO CLUB
PW2D;PY;2011;SINGLE-OP HIGH 10M;2100886;1185;619;0;0;0;0;0;1185;25.0;NO CLUB
OH5Z;OH;2011;SINGLE-OP HIGH 20M;2088408;1604;802;0;0;0;1604;0;0;30.4;CONTEST CLUB FINLAND
EA5YU;EA;2011;MULTI-SINGLE HIGH;2079266;1618;686;0;112;306;588;399;213;36.2;NO CLUB
YU1R;YT;2011;ASSISTED LOW 20M;2078271;1481;837;0;0;0;1481;0;0;35.8;SKY CONTEST CLUB
OL9Z;OK;2011;SINGLE-OP HIGH 20M;2054448;1622;792;0;0;0;1622;0;0;35.3;NO CLUB
WO4O;W4;2011;ASSISTED HIGH ALL;2053125;1666;625;21;136;590;790;127;2;32.9;TENNESSEE CONTEST GROUP
OZ5E;OZ;2011;MULTI-SINGLE HIGH;2042138;1625;733;43;157;368;814;178;65;41.5;NO CLUB
J39BS;J3;2011;SINGLE-OP LOW ALL;2040016;1372;536;0;23;305;510;432;102;24.5;NO CLUB
IP7U;I;2011;ASSISTED HIGH 15M;2039916;1587;778;0;0;0;0;1587;0;32.5;NO CLUB
NF4A;W4;2011;ASSISTED HIGH ALL (T);2032640;1527;640;0;61;315;669;432;50;27.7;FLORIDA CONTEST GROUP
VA7RR;VE7;2011;SINGLE-OP HIGH 20M;2030832;1349;648;0;0;0;1349;0;0;35.6;ORCA DX AND CONTEST CLUB
I1XSG;I;2011;MULTI-SINGLE HIGH;2028252;1677;692;2;201;367;684;290;133;45.8;NO CLUB
GM5A;GM;2011;SINGLE-OP HIGH ALL;2024655;1788;645;0;248;516;768;205;51;33.2;NO CLUB
EW1IP;EU;2011;ASSISTED LOW ALL (T);2020337;1726;649;0;337;410;536;196;247;35.5;BELARUS CONTEST CLUB
RW4W;UA4;2011;ASSISTED HIGH ALL;2012100;1498;706;0;181;237;713;228;139;24.6;NO CLUB
ZL2J;ZL;2011;MULTI-SINGLE HIGH;2011100;965;455;0;0;606;62;297;0;33.1;NO CLUB
Z35X;Z3;2011;ASSISTED HIGH 20M;2005490;1512;799;0;0;0;1512;0;0;27.2;Z37M CONTEST TEAM
NA4K;W4;2011;SINGLE-OP HIGH ALL (T);2004695;1533;635;0;42;403;973;100;15;33.7;TENNESSEE CONTEST GROUP
PJ4LS;PJ4;2011;SINGLE-OP LOW ALL;2004105;1040;555;0;54;211;400;302;73;36.0;NO CLUB
RM9I/2;UA2;2011;SINGLE-OP HIGH 20M;2000745;1524;771;0;0;0;1524;0;0;35.6;CENTRAL SIBERIA DX CLUB
YT1A;YT;2011;SINGLE-OP HIGH 20M;1991760;1521;772;0;0;0;1521;0;0;33.4;YU1DKL
G0MTN;G;2011;SINGLE-OP HIGH ALL (T);1988580;1776;660;25;224;427;711;233;156;35.9;NO CLUB
5P5L;OZ;2011;ASSISTED HIGH ALL (T);1976940;1738;630;69;395;562;566;108;38;35.2;BAVARIAN CONTEST CLUB
LZ3FN;LZ;2011;SINGLE-OP HIGH ALL;1976913;1490;657;7;100;561;693;127;2;19.2;ATCC
DA0I;DL;2011;ASSISTED HIGH ALL;1976076;1501;684;44;257;368;604;130;98;30.5;BAVARIAN CONTEST CLUB
HA3DX;HA;2011;ASSISTED HIGH 20M;1971422;1520;782;0;0;0;1520;0;0;32.4;HA-DX-CLUB
EX2A;EX;2011;SINGLE-OP HIGH ALL;1968736;1152;517;0;5;304;418;396;29;32.8;NO CLUB
VE3RZ;VE3;2011;ASSISTED HIGH ALL;1948827;1072;543;8;113;334;499;84;34;26.1;CONTEST CLUB ONTARIO
SQ9UM;SP;2011;SINGLE-OP LOW ALL;1948311;1655;639;72;326;509;453;171;124;35.9;NO CLUB
DJ9MH;DL;2011;ASSISTED HIGH ALL;1940120;1369;676;0;229;424;436;163;117;31.8;BAVARIAN CONTEST CLUB
LY3B;LY;2011;SINGLE-OP LOW ALL;1927562;1703;637;64;277;412;490;307;153;36.0;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
HZ1FI;HZ;2011;ASSISTED HIGH ALL (T);1927275;1099;525;17;0;223;243;348;268;11.5;BAVARIAN CONTEST CLUB
RK3R;UA3;2011;MULTI-SINGLE HIGH;1923054;1691;651;54;236;375;561;234;231;36.1;NO CLUB
RT5K;UA3;2011;SINGLE-OP HIGH 20M;1919997;1512;799;0;0;0;1512;0;0;36.0;RUSSIAN CONTEST CLUB
SE0X;SM;2011;SINGLE-OP HIGH ALL;1902762;1646;666;0;142;480;768;150;106;35.9;POLAR DX
WN9O;W9;2011;ASSISTED HIGH ALL;1895166;1385;623;6;20;559;636;118;46;34.5;SOCIETY OF MIDWEST CONTESTERS
RK9UE;UA9;2011;ASSISTED LOW ALL;1890882;1275;602;0;0;8;591;546;130;21.8;NO CLUB
NP2/OL5Y;KP2;2011;SINGLE-OP LOW 15M (T);1889778;1309;627;0;0;0;0;1309;0;28.3;TIKIRRIKI CONTEST CLUB
PY2NY;PY;2011;SINGLE-OP LOW ALL;1887842;1067;538;0;2;156;296;329;284;27.8;ARAUCARIA DX GROUP
JA7DLE;JA7;2011;SINGLE-OP HIGH ALL;1887758;1196;562;0;37;378;458;267;56;33.5;NO CLUB
LY2J;LY;2011;ASSISTED HIGH ALL;1886082;1564;697;11;252;427;542;101;231;33.8;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
R7MM;UA6;2011;SINGLE-OP LOW ALL;1884384;1775;648;28;206;316;592;345;288;36.0;BLACK SEA CONTEST CLUB
WZ4F;W4;2011;SINGLE-OP HIGH ALL;1870268;1524;667;0;86;334;950;154;0;28.4;ALABAMA CONTEST GROUP
RK9Q;UA9;2011;MULTI-SINGLE HIGH;1851392;1111;512;27;58;285;417;236;88;34.2;URAL CONTEST GROUP
VA1MM;VE1;2011;SINGLE-OP HIGH ALL;1836008;1100;514;0;60;402;521;104;13;29.3;MARITIME CONTEST CLUB
YU1KX;YT;2011;SINGLE-OP HIGH 15M;1835044;1457;772;0;0;0;0;1457;0;35.4;NO CLUB
ED3T;EA;2011;SINGLE-OP HIGH 15M;1819692;1495;756;0;0;0;0;1495;0;35.2;NO CLUB
SO8N;SP;2011;ASSISTED LOW ALL;1807272;1397;648;0;209;528;465;166;29;36.0;NO CLUB
RT3M;UA3;2011;SINGLE-OP HIGH ALL;1798592;1584;628;108;178;425;463;265;145;34.1;YAROSLAVL CONTEST CLUB
KY0W/6;W6;2011;ASSISTED HIGH ALL (T);1795311;1461;621;3;124;276;770;279;9;34.7;NORTHERN CALIFORNIA CONTEST CLUB
RO3DX;UA3;2011;SINGLE-OP LOW ALL;1794366;1351;658;0;266;361;400;216;108;26.8;NO CLUB
UY4I;UR;2011;SINGLE-OP HIGH ALL;1792236;1693;641;41;166;281;642;326;237;36.0;ARGO
SO5A;SP;2011;SINGLE-OP HIGH 40M;1791069;1106;609;0;0;1106;0;0;0;34.6;SP5PPA KLUB KROTKOFALOWCOW
PA6Z;PA;2011;MULTI-TWO;1789494;1168;622;0;0;966;0;202;0;26.2;NO CLUB
IR1ITA;I;2011;MULTI-MULTI;1787560;1573;667;10;11;453;794;279;26;18.5;NO CLUB
HA1TNX;HA;2011;ASSISTED HIGH ALL (T);1778504;1340;637;0;156;506;461;116;101;32.9;HA-DX-CLUB
YL9T;YL;2011;SINGLE-OP HIGH ALL (T);1778134;1716;641;0;137;389;749;271;170;30.0;LATVIAN CONTEST CLUB
KZ5D;W5;2011;SINGLE-OP HIGH ALL;1773070;1605;593;0;51;415;753;339;47;29.5;LOUISIANA CONTEST CLUB
EW8DX;EU;2011;SINGLE-OP HIGH ALL;1772440;1674;607;68;280;421;604;242;59;36.0;BELARUS CONTEST CLUB
M5E;G;2011;ASSISTED LOW 40M (T);1765056;1018;634;0;0;1018;0;0;0;34.8;CHILTERN DX CLUB
UX1UX;UR;2011;SINGLE-OP LOW ALL;1762040;1545;620;62;205;527;613;127;11;36.0;UKRAINIAN CONTEST CLUB
YT7W;YT;2011;SINGLE-OP HIGH 20M;1756603;1471;739;0;0;0;1471;0;0;35.6;NO CLUB
F5IN;F;2011;ASSISTED HIGH 20M;1756440;1381;738;0;0;0;1381;0;0;26.9;NO CLUB
RJ9J;UA9;2011;ASSISTED HIGH ALL;1755582;1111;606;0;0;54;881;163;13;17.3;NO CLUB
RM2M;UA3;2011;ASSISTED LOW 20M;1738842;1414;798;0;0;0;1414;0;0;36.0;YAROSLAVL CONTEST CLUB
PA5KT;PA;2011;ASSISTED HIGH ALL;1738536;1377;677;0;1;258;855;112;151;25.0;NO CLUB
G3RXP;G;2011;SINGLE-OP HIGH ALL;1737150;1467;626;8;127;369;675;246;42;34.9;GRIMSBY AMATEUR RADIO SOCIETY
A71EM;A7;2011;SINGLE-OP HIGH ALL;1735470;1023;495;0;25;258;244;494;2;12.4;NO CLUB
K1AR;W1;2011;ASSISTED HIGH ALL;1734462;1204;577;0;27;519;577;81;0;19.0;NO CLUB
OY1CT;OY;2011;ASSISTED HIGH ALL (T);1733990;1945;634;0;86;472;975;129;283;32.2;NO CLUB
SP1AEN;SP;2011;SINGLE-OP LOW ALL;1730610;1478;603;59;276;604;438;44;57;35.5;SP DX CLUB
DL8WEM;DL;2011;ASSISTED HIGH ALL;1693762;1383;674;0;189;406;533;214;41;34.3;NO CLUB
DH0GHU;DL;2011;ASSISTED HIGH ALL;1681553;1184;647;31;210;398;399;109;37;35.9;BAVARIAN CONTEST CLUB
RN7F;UA6;2011;ASSISTED HIGH ALL;1679552;1376;644;60;143;284;670;115;104;36.0;BLACK SEA CONTEST CLUB
YQ6A;YO;2011;ASSISTED HIGH ALL;1673412;1494;663;24;85;168;548;421;248;25.6;NO CLUB
LG5LG;LA;2011;SINGLE-OP LOW ALL (T);1672150;1675;631;18;129;351;649;332;196;35.0;NORTH COAST CONTESTERS
US0HZ;UR;2011;SINGLE-OP LOW ALL;1662179;1456;593;59;227;437;496;219;18;35.0;UKRAINIAN CONTEST CLUB
HA1BC;HA;2011;SINGLE-OP HIGH ALL (T);1661250;1207;625;27;68;462;379;179;92;28.6;BAVARIAN CONTEST CLUB
M7A;G;2011;SINGLE-OP HIGH 20M;1645656;1461;718;0;0;0;1461;0;0;33.0;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
DK150RB;DL;2011;ASSISTED HIGH ALL;1641171;1491;651;47;243;396;523;113;169;33.7;RHEIN RUHR DX ASSOCIATION
HG1A;HA;2011;ASSISTED HIGH 20M;1633884;1395;734;0;0;0;1395;0;0;35.4;NO CLUB
CE3AA;CE;2011;ASSISTED LOW 20M (T);1627552;999;562;0;0;0;999;0;0;26.7;CE CONTEST GROUP
KS9K;W9;2011;SINGLE-OP LOW ALL;1626350;1242;550;0;82;329;592;201;38;35.9;SOCIETY OF MIDWEST CONTESTERS
YR9F;YO;2011;ASSISTED HIGH 40M;1625057;1017;581;0;0;1017;0;0;0;25.3;CS PETROLUL PLOIESTI
WB5AAR;W5;2011;SINGLE-OP HIGH 20M;1622092;1416;677;0;0;0;1416;0;0;34.4;NO CLUB
ZA/S59AA;ZA;2011;SINGLE-OP LOW ALL (T);1616340;1327;620;0;114;482;634;89;8;32.3;SLOVENIA CONTEST CLUB
UD8A;UA9;2011;ASSISTED LOW ALL;1614018;980;498;0;49;227;561;131;12;22.3;SOUTH URAL CONTEST CLUB
N2MM;W2;2011;SINGLE-OP HIGH 20M;1606230;1214;661;0;0;0;1214;0;0;35.0;FRANKFORD RADIO CLUB
I3VJW;I;2011;ASSISTED HIGH ALL;1605915;1248;635;0;118;280;470;234;146;33.4;NO CLUB
RC7A;UA6;2011;ASSISTED HIGH 20M;1605120;1464;760;0;0;0;1464;0;0;32.0;YAMAL RADIO CLUB
OH8R;OH;2011;ASSISTED LOW ALL (R);1604665;1359;659;0;92;444;621;66;136;35.8;NO CLUB
RU5A;UA3;2011;SINGLE-OP HIGH ALL (T);1602900;1626;650;0;0;228;748;360;290;33.8;NO CLUB
RN0SA;UA0;2011;SINGLE-OP HIGH ALL;1599519;1188;489;0;51;356;395;211;175;35.7;IRKUTSK RADIO CLUB
UX0FF;UR;2011;ASSISTED HIGH ALL;1590795;1315;667;36;137;217;372;269;284;20.3;UKRAINIAN CONTEST CLUB
S56M;S5;2011;ASSISTED HIGH 15M;1589805;1313;721;0;0;0;0;1313;0;33.8;SLOVENIA CONTEST CLUB
OK1JOC;OK;2011;ASSISTED LOW ALL;1586835;1430;591;16;376;423;340;163;112;35.8;NO CLUB
R3QA;UA3;2011;SINGLE-OP LOW ALL;1581784;1756;596;23;201;289;624;371;248;35.6;NO CLUB
RX9AF;UA9;2011;SINGLE-OP LOW 20M;1580091;972;579;0;0;0;972;0;0;31.8;RUSSIAN CONTEST CLUB
UP5P;UN;2011;ASSISTED HIGH ALL (T);1578320;1010;545;0;0;129;763;106;12;18.1;TEMIRTAU CONTEST CLUB
R2SA;UA3;2011;ASSISTED LOW ALL;1576617;1394;579;1;302;368;415;203;105;36.0;RUSSIAN CONTEST CLUB
YQ5Q;YO;2011;ASSISTED LOW 40M;1576194;1077;593;0;0;1077;0;0;0;35.9;TRANSILVANIA CONNECTION
N7TT;W7;2011;MULTI-SINGLE HIGH;1570207;1335;563;11;86;412;775;51;0;33.3;WILLAMETTE VALLEY DX CLUB
K3EL/2;W2;2011;SINGLE-OP LOW ALL (T);1569482;1122;554;2;17;340;509;215;39;34.5;NO CLUB
EA1FAQ;EA;2011;SINGLE-OP LOW ALL;1565355;1290;583;0;83;384;506;173;144;34.3;NO CLUB
KC0MO;W0;2011;SINGLE-OP HIGH ALL;1563355;1493;565;5;105;391;711;247;34;34.5;KANSAS CITY CONTEST CLUB
K1LT/8;W8;2011;SINGLE-OP HIGH ALL (T);1555975;1172;571;9;67;239;571;240;46;25.6;MAD RIVER RADIO CLUB
VE9ML;VE9;2011;MULTI-TWO;1552801;914;569;1;14;222;518;132;27;28.9;MARITIME CONTEST CLUB
RA1AL;UA1;2011;SINGLE-OP LOW ALL;1547663;1568;611;35;217;325;566;224;201;31.9;NO CLUB
EI7KD;EI;2011;ASSISTED LOW ALL;1539756;1182;636;0;0;480;479;223;0;26.2;NO CLUB
OK1TA;OK;2011;SINGLE-OP LOW ALL (T);1537596;1160;621;25;124;383;434;133;61;35.5;NO CLUB
OK3R;OK;2011;ASSISTED LOW 40M;1537290;877;589;0;0;877;0;0;0;35.9;NO CLUB
UD3D;UA3;2011;SINGLE-OP LOW ALL (R);1535180;1499;590;17;232;396;658;190;6;31.1;RUSSIAN CONTEST CLUB
NA3M;W3;2011;ASSISTED HIGH ALL;1520730;928;554;0;0;429;402;97;0;24.9;POTOMAC VALLEY RADIO CLUB
ER6A;ER;2011;ASSISTED LOW 40M;1518575;1043;575;0;0;1043;0;0;0;26.0;NO CLUB
SP4JCQ;SP;2011;SINGLE-OP LOW 40M;1515360;1094;560;0;0;1094;0;0;0;35.6;NO CLUB
SN7O;SP;2011;SINGLE-OP LOW ALL (T);1513482;1378;618;0;183;363;475;208;149;32.7;NO CLUB
K3WA/9;W9;2011;SINGLE-OP HIGH ALL;1513120;1370;560;0;146;479;655;90;0;30.5;SOCIETY OF MIDWEST CONTESTERS
UA3DA;UA3;2011;SINGLE-OP LOW ALL;1510758;1405;606;8;297;254;484;316;46;36.0;SERPUKHOV RADIO CLUB
UA9FGJ;UA9;2011;SINGLE-OP HIGH ALL (T);1509228;862;477;6;140;148;506;59;3;23.0;RUSSIAN CONTEST CLUB
NG5A;W5;2011;SINGLE-OP HIGH 40M;1505172;1019;516;0;0;1019;0;0;0;33.4;CENTRAL TEXAS DX AND CONTEST CLUB
PV8DX;PY;2011;SINGLE-OP HIGH ALL (T);1503326;1004;506;1;1;9;522;370;101;14.4;GUARA DX GROUP
EF1A;EA;2011;ASSISTED HIGH ALL (T);1499958;1123;591;0;23;195;559;246;100;17.0;NO CLUB
UA9LAO;UA9;2011;SINGLE-OP LOW 20M;1499510;976;565;0;0;0;976;0;0;35.4;NO CLUB
EW8DJ;EU;2011;ASSISTED HIGH ALL;1497144;1267;583;18;226;567;310;70;76;26.8;NO CLUB
RX3DBH;UA3;2011;SINGLE-OP HIGH ALL;1496715;1435;579;94;237;397;529;178;0;29.4;NO CLUB
K4PV;W4;2011;SINGLE-OP HIGH ALL;1496508;1371;543;16;111;379;642;202;21;34.2;NO CLUB
UA4ALI;UA4;2011;ASSISTED LOW ALL;1492784;1445;632;0;86;137;746;254;222;35.7;NO CLUB
RA9SN;UA9;2011;SINGLE-OP LOW ALL;1490412;889;462;0;56;257;473;76;27;30.8;NO CLUB
N6WIN;W6;2011;ASSISTED HIGH ALL;1479500;1242;538;10;123;364;515;205;25;30.7;SOUTHERN CALIFORNIA CONTEST CLUB
EX2X;EX;2011;SINGLE-OP LOW ALL (T);1479094;1101;541;0;0;0;446;549;106;20.0;NO CLUB
NA0CW;W0;2011;SINGLE-OP HIGH ALL;1473600;1299;600;1;31;218;804;223;22;34.6;GRAND MESA CONTESTERS OF COLORADO
KW2O/1;W1;2011;SINGLE-OP HIGH 40M;1469354;814;502;0;0;814;0;0;0;16.4;ORDER OF BOILED OWLS OF NEW YORK
SE6Y;SM;2011;SINGLE-OP HIGH ALL;1465128;1347;567;45;200;530;383;99;90;36.0;SK6AW HISINGENS RADIOKLUBB
VE1NB;VE1;2011;SINGLE-OP LOW 40M;1457528;685;446;0;0;685;0;0;0;22.9;MARITIME CONTEST CLUB
LU7HN;LU;2011;SINGLE-OP HIGH 10M;1455807;960;537;0;0;0;0;0;960;24.8;LU CONTEST GROUP
DK5DQ;DL;2011;ASSISTED LOW ALL;1455438;1073;646;11;182;236;384;176;84;26.0;RHEIN RUHR DX ASSOCIATION
N4NO;W4;2011;SINGLE-OP HIGH ALL;1453683;1184;539;0;44;391;535;187;27;35.5;ALABAMA CONTEST GROUP
UT3IZ;UR;2011;ASSISTED LOW 20M;1451619;1230;741;0;0;0;1230;0;0;32.0;NO CLUB
RV4AB;UA4;2011;ASSISTED LOW ALL;1438178;1203;602;58;158;285;444;121;137;28.4;NO CLUB
OP4K;ON;2011;ASSISTED HIGH ALL;1436916;1248;604;0;99;302;519;306;22;23.0;ANTWERP CONTEST CLUB
OM3ZWA;OM;2011;SINGLE-OP LOW 40M;1430583;1047;563;0;0;1047;0;0;0;33.1;NO CLUB
S57U;S5;2011;SINGLE-OP LOW ALL (T);1428408;1419;612;2;77;414;530;183;213;36.0;SLOVENIA CONTEST CLUB
EU5M;EU;2011;ASSISTED HIGH ALL;1424160;1244;552;42;215;547;369;71;0;35.5;BELARUS CONTEST CLUB
UC6A;UA6;2011;SINGLE-OP LOW ALL;1422014;1415;593;13;169;258;528;241;206;35.9;NO CLUB
AY5D;LU;2011;ASSISTED HIGH ALL (T);1413516;964;507;0;4;30;299;325;306;28.1;LU CONTEST GROUP
JH0INP;JA0;2011;SINGLE-OP HIGH ALL;1413414;1071;527;2;46;155;440;356;72;35.8;KUBIKI DX NET WORK
JI1RXQ;JA1;2011;SINGLE-OP LOW ALL (T);1400580;947;502;0;72;287;366;210;12;35.7;NO CLUB
DL8QS;DL;2011;SINGLE-OP HIGH ALL;1389655;1246;619;81;159;272;409;187;138;29.8;NO CLUB
LU5FR;LU;2011;SINGLE-OP LOW 15M;1387050;919;525;0;0;0;0;919;0;31.5;LU CONTEST GROUP
9K2RA;9K;2011;ASSISTED HIGH 10M;1384560;1011;540;0;0;0;0;0;1011;33.3;NO CLUB
EA3GXJ;EA;2011;SINGLE-OP LOW 40M;1383892;908;554;0;0;908;0;0;0;33.1;NO CLUB
TA2ZAF;TA;2011;ASSISTED HIGH 10M;1379664;1004;468;0;0;0;0;0;1004;33.8;NO CLUB
YL2CV;YL;2011;SINGLE-OP LOW ALL;1376110;1380;571;57;251;334;423;181;134;35.5;NO CLUB
AE7EG;W7;2011;MULTI-SINGLE HIGH;1374943;1258;527;14;128;402;585;129;0;42.5;WESTERN WASHINGTON DX CLUB
EU6AF;EU;2011;SINGLE-OP LOW ALL (T);1370000;1455;548;31;275;431;334;238;146;36.0;NO CLUB
SV2HWR;SV;2011;ASSISTED LOW ALL (R);1368836;1301;581;0;23;579;456;206;37;36.0;NO CLUB
RK0AB;UA0;2011;ASSISTED HIGH ALL;1365726;972;501;0;10;187;530;206;39;28.9;NO CLUB
JA0FVU;JA0;2011;ASSISTED HIGH ALL;1365552;1057;522;3;61;165;491;304;33;36.0;NO CLUB
SX8V;SV;2011;SINGLE-OP HIGH ALL;1364636;1376;598;0;100;247;401;510;118;29.4;NO CLUB
OH6M;OH;2011;ASSISTED HIGH 40M;1362525;989;555;0;0;989;0;0;0;34.3;NO CLUB
YU1AU;YT;2011;SINGLE-OP LOW 15M (T);1361241;1244;697;0;0;0;0;1244;0;32.8;NO CLUB
9A5D;9A;2011;ASSISTED HIGH 15M;1357401;1313;669;0;0;0;0;1313;0;33.5;CROATIAN CONTEST CLUB
Z36W;Z3;2011;ASSISTED HIGH 15M;1357236;1269;708;0;0;0;0;1269;0;31.7;Z37M CONTEST TEAM
K9QVB;W9;2011;SINGLE-OP LOW ALL;1352868;1193;554;0;71;330;634;123;35;25.4;SOCIETY OF MIDWEST CONTESTERS
KQ2F;W2;2011;ASSISTED HIGH ALL;1349304;877;538;1;22;233;516;74;31;19.8;ORDER OF BOILED OWLS OF NEW YORK
DF3AX;DL;2011;SINGLE-OP LOW ALL;1344525;1272;591;0;193;476;429;103;71;35.6;NO CLUB
DJ1MM;DL;2011;SINGLE-OP HIGH ALL (T);1343160;1138;546;28;206;481;395;28;0;20.3;BAVARIAN CONTEST CLUB
RK3SWB;UA3;2011;ASSISTED HIGH 20M;1340952;1244;708;0;0;0;1244;0;0;30.8;NO CLUB
OM2011IIHF;OM;2011;MULTI-SINGLE HIGH;1339764;1178;582;0;81;340;578;179;0;24.3;NO CLUB
UA9XF;UA9;2011;SINGLE-OP HIGH ALL;1334944;787;416;0;168;236;317;51;15;26.9;NO CLUB
YU2A;YT;2011;ASSISTED LOW 20M;1334080;1232;704;0;0;0;1232;0;0;32.5;NO CLUB
KG6DX;KH2;2011;ASSISTED HIGH 15M;1318270;947;482;0;0;0;0;947;0;26.1;NO CLUB
S56A;S5;2011;ASSISTED LOW ALL (T);1318040;960;664;48;115;177;474;129;17;21.8;MICHAEL PUPIN MEMORIAL CLUB
UA2FL;UA2;2011;SINGLE-OP LOW 40M;1300425;1058;525;0;0;1058;0;0;0;33.0;UA2 CONTEST CLUB
LY7Z;LY;2011;SINGLE-OP LOW ALL;1292648;1310;574;3;315;273;402;187;130;33.1;LITHUANIAN CONTEST GROUP
SC3N;SM;2011;SINGLE-OP LOW ALL (T);1292193;1332;567;25;231;329;441;104;202;35.6;NO CLUB
9A3W;9A;2011;MULTI-SINGLE HIGH;1284356;1122;587;32;60;318;461;147;104;37.8;NO CLUB
SP6OJE;SP;2011;SINGLE-OP LOW 40M;1283997;1006;533;0;0;1006;0;0;0;31.1;NO CLUB
JF2QNM;JA2;2011;SINGLE-OP HIGH ALL;1281931;1097;499;0;25;174;427;414;57;29.4;NO CLUB
N3UM;W3;2011;SINGLE-OP HIGH ALL (T);1280933;911;499;0;80;270;498;63;0;23.0;POTOMAC VALLEY RADIO CLUB
