Call;QTH;Year;Category;Score;QSOs;WPX;160M;80M;40M;20M;15M;10M;Hours;Club
VE6AO;VE6;2011;MULTI-SINGLE HIGH;623745;629;415;0;0;0;504;125;0;9.9;CALGARY AMATEUR RADIO ASSOCIATION
EI4GNB;EI;2011;SINGLE-OP LOW ALL;623664;667;426;0;72;112;211;239;33;27.4;NO CLUB
VE4YU;VE4;2011;SINGLE-OP LOW ALL;622839;592;399;0;0;6;262;275;49;15.9;NO CLUB
UY2UQ;UR;2011;SINGLE-OP LOW ALL;622050;690;429;58;138;141;168;145;40;35.9;NO CLUB
JA2CUS;JA2;2011;SINGLE-OP LOW ALL (T);621152;578;376;0;7;74;107;349;41;31.7;NO CLUB
SQ8LSC;SP;2011;ASSISTED LOW ALL;621000;544;460;0;0;160;116;235;33;36.0;NO CLUB
ES4RD;ES;2011;SINGLE-OP HIGH 15M;618849;619;423;0;0;0;0;619;0;24.3;STV RADIO CLUB
RN3ZIC;UA3;2011;SINGLE-OP LOW ALL;617320;683;440;0;120;145;168;231;19;29.3;NO CLUB
WN6K;W6;2011;SINGLE-OP LOW ALL (T);616250;749;425;0;3;147;81;291;227;30.2;SOUTHERN CALIFORNIA CONTEST CLUB
R9CB;UA9;2011;SINGLE-OP HIGH 15M;613854;585;402;0;0;0;0;585;0;23.9;URAL CONTEST GROUP
EU2MM;EU;2011;SINGLE-OP LOW ALL;613408;713;464;0;124;18;432;120;19;21.9;NO CLUB
UN6LN;UN;2011;SINGLE-OP LOW 15M;612196;613;386;0;0;0;0;613;0;17.6;NO CLUB
S57DX;S5;2011;SINGLE-OP LOW 80M;610136;626;424;0;626;0;0;0;0;27.0;VRHNIKA CONTESTERS
B7M;BY;2011;SINGLE-OP HIGH 20M;609368;671;422;0;0;0;671;0;0;33.5;NO CLUB
W1STT;W1;2011;SINGLE-OP HIGH ALL;609030;534;402;0;0;294;138;102;0;12.4;YANKEE CLIPPER CONTEST CLUB
N2EIK;W2;2011;SINGLE-OP HIGH 15M (T);608697;660;423;0;0;0;0;660;0;24.2;HUDSON VALLEY CONTESTERS AND DXERS
NB7V;W7;2011;SINGLE-OP HIGH ALL;607550;876;419;7;27;197;499;105;41;21.9;NO CLUB
N4DWK;W4;2011;ASSISTED HIGH ALL;605170;522;365;0;44;78;145;170;85;13.0;POTOMAC VALLEY RADIO CLUB
ER4LX;ER;2011;ASSISTED LOW ALL;604304;681;422;0;70;233;222;156;0;34.7;BLACK SEA CONTEST CLUB
SO9G;SP;2011;SINGLE-OP LOW ALL;604262;644;431;102;173;96;99;168;6;29.1;NO CLUB
SN1T;SP;2011;ASSISTED LOW ALL (R);603809;663;443;0;61;220;203;150;29;23.0;WORLD WIDE YOUNG CONTESTERS
PY2NZ;PY;2011;ASSISTED HIGH ALL (T);603687;537;399;0;0;0;0;309;228;21.4;ARAUCARIA DX GROUP
CT1EVE;CT;2011;SINGLE-OP LOW 15M;602948;873;491;0;0;0;0;873;0;21.4;NO CLUB
LR3Y;LU;2011;MULTI-SINGLE HIGH;602070;659;366;0;0;23;350;82;204;19.5;RADIO CLUB NEUQUEN
KH6LC;KH6;2011;SINGLE-OP QRP 15M;600336;556;379;0;0;0;0;556;0;31.3;NO CLUB
TM38O;F;2011;MULTI-SINGLE HIGH;598490;705;485;0;159;1;149;351;45;20.1;NO CLUB
TI7/N0SXX;TI;2011;SINGLE-OP LOW ALL;597888;823;346;0;0;5;82;183;553;14.1;NO CLUB
PA3T;PA;2011;SINGLE-OP LOW ALL;596310;622;429;0;54;131;201;192;44;23.2;VERON A24 DOETINCHEM
IZ1JLN;I;2011;ASSISTED LOW ALL;596250;616;450;0;61;116;248;175;16;25.2;NO CLUB
ES5TF;ES;2011;ASSISTED LOW ALL (R);595014;605;457;0;66;125;176;220;18;25.0;NO CLUB
K5ZCJ;W5;2011;SINGLE-OP HIGH ALL;594816;640;384;7;41;73;129;287;103;24.2;NO CLUB
NR7DX;W7;2011;ASSISTED HIGH ALL (T);594814;616;418;0;0;0;223;354;39;18.6;NORTHERN ROCKIES DX ASSOCIATION
K7JQ;W7;2011;SINGLE-OP HIGH ALL (T);593480;690;401;0;72;87;122;326;83;27.7;ARIZONA OUTLAWS CONTEST CLUB
JQ1QKK;JA1;2011;SINGLE-OP HIGH ALL;592007;570;403;0;0;0;172;398;0;23.9;NO CLUB
DK7FP;DL;2011;SINGLE-OP HIGH ALL (T);590376;616;408;0;82;138;154;180;62;22.1;RHEIN RUHR DX ASSOCIATION
OH0Z;OH0;2011;ASSISTED HIGH 15M;588544;578;418;0;0;0;0;578;0;22.7;NO CLUB
OH6RE;OH;2011;ASSISTED HIGH 20M;588468;727;534;0;0;0;727;0;0;15.3;NO CLUB
K5QEA;W5;2011;SINGLE-OP HIGH ALL;587465;567;401;0;0;0;84;385;98;17.5;NO CLUB
SP9H;SP;2011;SINGLE-OP LOW 80M;585932;668;428;0;668;0;0;0;0;26.2;NO CLUB
SO7A;SP;2011;ASSISTED HIGH ALL;585230;618;430;0;0;5;353;241;19;16.9;SP DX CLUB
VK9CF;VK9C;2011;SINGLE-OP LOW ALL (T);584802;673;318;0;5;0;7;11;650;15.2;NO CLUB
WB4JFS;W4;2011;SINGLE-OP LOW ALL (T);584696;620;371;0;40;81;213;194;92;25.6;NO CLUB
LY5T;LY;2011;ASSISTED LOW ALL;582528;625;444;0;0;222;262;132;9;25.6;VYTAUTAS MAGNUS UNIVERSITY RADIO CLUB
SV2JAO;SV;2011;SINGLE-OP HIGH ALL;579264;619;431;1;29;150;112;294;33;23.9;NO CLUB
RX9JD;UA9;2011;SINGLE-OP HIGH ALL;579072;524;384;0;17;1;400;106;0;25.3;NO CLUB
K0KX;W0;2011;ASSISTED LOW ALL;576972;501;396;0;6;40;161;271;23;12.7;MINNESOTA WIRELESS ASSN
KW3A;W3;2011;SINGLE-OP HIGH ALL (T);575232;628;384;4;308;57;77;100;82;28.3;NO CLUB
W4FT;W4;2011;SINGLE-OP LOW ALL (T);573978;560;353;3;61;72;179;164;81;25.3;NO CLUB
HI3CC;HI;2011;SINGLE-OP LOW 20M;572648;627;376;0;0;0;627;0;0;17.1;LOMA DEL TORO CONTEST CLUB
S59N;S5;2011;ASSISTED LOW 20M;570850;775;466;0;0;0;775;0;0;18.8;SLOVENIA CONTEST CLUB
IZ2ACD;I;2011;SINGLE-OP LOW 20M;569280;737;480;0;0;0;737;0;0;24.3;NO CLUB
I4FYF;I;2011;SINGLE-OP HIGH 160M;569080;650;410;650;0;0;0;0;0;26.5;NO CLUB
JH0NOS;JA0;2011;ASSISTED HIGH ALL (T);568764;523;333;0;6;159;41;301;16;29.2;NO CLUB
SK6HD;SM;2011;MULTI-TWO;568350;646;421;0;101;141;229;170;5;21.0;FALKOPINGS RADIOCLUB
K8YYY;W8;2011;SINGLE-OP HIGH ALL;568071;562;381;3;0;65;153;269;72;33.3;NO CLUB
9A0W;9A;2011;SINGLE-OP LOW ALL;567666;564;423;0;0;174;184;154;52;29.6;CROATIAN CONTEST CLUB
OH6OS;OH;2011;ASSISTED HIGH ALL;567168;599;422;23;51;92;165;250;18;12.6;CONTEST CLUB FINLAND
OK2BEN;OK;2011;SINGLE-OP LOW ALL;561867;592;391;56;87;162;157;110;20;22.3;NO CLUB
UT7QL;UR;2011;SINGLE-OP HIGH 20M;561150;736;522;0;0;0;736;0;0;35.3;UKRAINIAN CONTEST CLUB
UU2CW;UR;2011;SINGLE-OP LOW ALL;559874;657;406;15;68;178;151;209;36;29.9;BLACK SEA CONTEST CLUB
R9UAG;UA9;2011;ASSISTED HIGH 15M;557274;582;393;0;0;0;0;582;0;21.3;NOVOKUZNETSK RADIO CLUB
UU2JQ;UR;2011;ASSISTED HIGH ALL;555954;584;434;17;9;114;92;334;18;14.5;BLACK SEA CONTEST CLUB
IK7NXU;I;2011;SINGLE-OP LOW ALL (T);554116;586;437;13;133;114;117;204;5;32.0;NO CLUB
9A1IW;9A;2011;SINGLE-OP LOW ALL;553932;635;414;26;106;207;162;116;18;29.3;CROATIAN CONTEST CLUB
W9TC;W9;2011;SINGLE-OP LOW ALL (T);553320;569;348;1;40;87;144;230;67;26.9;NO CLUB
K6RIM;W6;2011;ASSISTED HIGH ALL;552450;524;381;0;0;30;170;245;79;12.3;NORTHERN CALIFORNIA CONTEST CLUB
R9MC;UA9;2011;ASSISTED LOW 15M (T);551379;543;393;0;0;0;0;543;0;17.0;SKIF CONTEST GROUP
UA1AQA;UA1;2011;SINGLE-OP LOW 20M;550732;731;476;0;0;0;731;0;0;25.1;ALRS ST PETERSBURG
W4PFM;W4;2011;SINGLE-OP LOW ALL;550706;545;359;9;100;103;118;118;97;20.5;POTOMAC VALLEY RADIO CLUB
AA6K;W6;2011;SINGLE-OP LOW ALL (T);548073;536;383;0;15;64;187;207;63;25.8;NORTHERN CALIFORNIA CONTEST CLUB
ER3CT;ER;2011;ASSISTED LOW ALL;547863;612;411;0;114;155;136;180;27;24.3;ARM
AD8W;W8;2011;SINGLE-OP HIGH ALL;545870;587;338;0;26;114;129;218;100;31.4;NO CLUB
UY4I;UR;2011;ASSISTED HIGH ALL;545610;626;390;102;171;162;151;39;1;23.2;ARGO
IQ4RA;I;2011;ASSISTED HIGH 160M;545606;609;409;609;0;0;0;0;0;26.6;NO CLUB
WH7Z;KH6;2011;SINGLE-OP HIGH 15M (T);543696;651;282;0;0;0;0;651;0;7.4;NO CLUB
N3RC/7;W7;2011;SINGLE-OP HIGH ALL (T);542954;587;401;2;67;100;359;58;1;26.3;NORTHERN ROCKIES DX ASSOCIATION
ND5T;W5;2011;SINGLE-OP HIGH ALL (T);542682;603;413;0;0;33;114;417;39;18.0;NO CLUB
KL7AIR;KL;2011;MULTI-SINGLE HIGH;540200;516;370;0;0;40;225;245;6;22.8;ELMENDORF AMATEUR RADIO SOCIETY
PE1FTV;PA;2011;ASSISTED LOW ALL;539688;658;398;8;165;223;155;96;11;27.8;NO CLUB
DL8LR;DL;2011;SINGLE-OP QRP ALL;537010;571;415;6;76;93;133;186;77;31.0;RHEIN RUHR DX ASSOCIATION
UA9AU;UA9;2011;SINGLE-OP LOW ALL;536900;501;350;0;1;102;264;131;3;30.0;NO CLUB
EA7ATX;EA;2011;SINGLE-OP HIGH 40M;536042;502;389;0;0;502;0;0;0;21.3;NO CLUB
WN4BFZ;W4;2011;SINGLE-OP LOW 15M (T);535612;509;407;0;0;0;0;509;0;26.8;NO CLUB
OM3IAG;OM;2011;SINGLE-OP HIGH ALL;534781;570;403;79;184;102;84;86;35;16.7;NO CLUB
R9QQ;UA9;2011;SINGLE-OP HIGH ALL;533664;483;327;1;30;107;215;126;4;26.6;NO CLUB
IZ0PAU;I;2011;SINGLE-OP HIGH ALL (R);533023;757;433;0;14;150;576;17;0;23.5;NO CLUB
RO3DX;UA3;2011;SINGLE-OP LOW ALL;532440;559;408;34;76;35;215;155;44;13.5;SERPUKHOV RADIO CLUB
R7MM;UA6;2011;ASSISTED HIGH 15M;532350;680;455;0;0;0;0;680;0;26.0;BLACK SEA CONTEST CLUB
CN8YE;CN;2011;SINGLE-OP LOW ALL;532012;501;338;0;0;34;68;372;27;13.1;NO CLUB
DJ1YFK;DL;2011;ASSISTED HIGH ALL;531846;585;378;77;122;197;104;85;0;14.4;BAVARIAN CONTEST CLUB
DL1M;DL;2011;MULTI-SINGLE HIGH;531278;573;418;0;0;0;248;301;24;18.5;NO CLUB
N0OK;W0;2011;SINGLE-OP HIGH ALL;529606;512;362;1;0;103;177;170;61;23.2;MINNESOTA WIRELESS ASSN
K9JE;W9;2011;SINGLE-OP LOW ALL (T);529515;543;369;0;7;19;229;229;59;22.3;SOCIETY OF MIDWEST CONTESTERS
W7PU;W7;2011;SINGLE-OP HIGH 20M;529126;789;433;0;0;0;789;0;0;28.1;ALL AMATEUR RADIO CLUB
NV4B;W4;2011;SINGLE-OP LOW ALL;528870;565;366;0;58;82;114;195;116;25.2;ALABAMA CONTEST GROUP
W4YE;W4;2011;SINGLE-OP LOW ALL;528580;546;380;0;14;24;140;253;115;19.8;POTOMAC VALLEY RADIO CLUB
IZ8EFD;I;2011;SINGLE-OP HIGH 20M (T);526164;787;489;0;0;0;787;0;0;27.9;NO CLUB
SP1MVG;SP;2011;ASSISTED HIGH ALL;526140;493;370;0;141;72;120;97;63;29.8;SP DX CLUB
BY4SA;BY;2011;MULTI-SINGLE HIGH;524811;576;373;0;0;72;136;274;94;25.8;NO CLUB
PY4RGS;PY;2011;ASSISTED HIGH ALL;524348;547;374;0;0;18;123;206;200;29.3;NO CLUB
OH6K;OH;2011;MULTI-SINGLE HIGH;524097;586;413;0;118;139;191;116;22;23.6;NO CLUB
EA8/DL3KVR;EA8;2011;SINGLE-OP LOW 10M (T);523446;577;309;0;0;0;0;0;577;18.0;NO CLUB
AE1T;W1;2011;ASSISTED HIGH ALL (T);522396;468;378;0;32;70;156;170;40;11.9;YANKEE CLIPPER CONTEST CLUB
G3RXQ;G;2011;ASSISTED HIGH ALL (T);519944;534;412;0;101;77;141;205;10;19.0;NO CLUB
K6NR;W6;2011;SINGLE-OP HIGH ALL;518880;511;368;3;23;52;121;233;79;13.1;SOUTHERN CALIFORNIA CONTEST CLUB
NU7J;W7;2011;SINGLE-OP HIGH ALL;518384;535;362;0;4;53;243;157;78;14.5;WESTERN WASHINGTON DX CLUB
S52OT;S5;2011;ASSISTED LOW 15M;516577;529;379;0;0;0;0;529;0;28.4;SLOVENIA CONTEST CLUB
DC1JAG;DL;2011;SINGLE-OP HIGH ALL;514920;587;420;0;44;199;222;121;1;30.8;NO CLUB
LY5D;LY;2011;ASSISTED HIGH 40M;514909;547;397;0;0;547;0;0;0;21.6;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
SV9GPV;SV9;2011;SINGLE-OP LOW 10M;514215;649;351;0;0;0;0;0;649;23.8;NO CLUB
XE1L;XE;2011;SINGLE-OP LOW 10M;513628;852;292;0;0;0;0;0;852;10.2;NO CLUB
OK1LX;OK;2011;SINGLE-OP LOW 40M;513240;600;390;0;0;600;0;0;0;34.5;NO CLUB
DG0CC;DL;2011;SINGLE-OP HIGH ALL (T);513216;663;432;9;104;255;147;115;33;26.4;NO CLUB
W6SA/7;W7;2011;ASSISTED HIGH ALL;510490;587;355;0;74;142;128;202;41;34.1;NO CLUB
NM1C;W1;2011;SINGLE-OP LOW ALL;509517;496;339;8;72;104;135;128;49;22.7;NO CLUB
DL5YM;DL;2011;ASSISTED HIGH ALL (T);509320;604;428;9;182;135;139;82;57;12.7;RHEIN RUHR DX ASSOCIATION
VE3JM;VE3;2011;SINGLE-OP HIGH ALL;509139;525;327;0;0;0;53;472;0;3.9;CONTEST CLUB ONTARIO
CN8SG;CN;2011;SINGLE-OP LOW ALL;508878;537;306;0;0;26;29;454;28;5.6;NO CLUB
RA3NF;UA3;2011;ASSISTED HIGH ALL;508624;571;383;0;50;76;196;218;31;23.0;NO CLUB
PB6W;PA;2011;SINGLE-OP LOW ALL;508362;681;439;0;0;118;382;181;0;14.8;NO CLUB
CR5CQK;CT;2011;SINGLE-OP LOW ALL;507366;658;426;0;0;255;132;271;0;14.2;NO CLUB
TM22P;F;2011;SINGLE-OP LOW ALL;505621;592;421;0;0;46;71;372;103;18.5;NO CLUB
SA3V;SM;2011;ASSISTED LOW ALL;505468;577;428;0;24;134;256;163;0;28.7;TOP OF EUROPE CONTESTERS
RL3ZH;UA3;2011;SINGLE-OP LOW ALL;505176;632;388;0;6;304;244;78;0;29.4;NO CLUB
OK1XC;OK;2011;SINGLE-OP HIGH 15M;505160;539;365;0;0;0;0;539;0;22.4;NO CLUB
AB2DE;W2;2011;ASSISTED HIGH ALL (T);504065;448;365;0;32;58;71;208;79;17.6;NO CLUB
AA0NK;W0;2011;SINGLE-OP LOW ALL (T);503550;531;373;0;0;0;266;231;34;24.5;NO CLUB
YT3R;YT;2011;SINGLE-OP HIGH ALL;503040;537;384;0;103;344;45;40;5;20.1;YU CONTEST CLUB
KG7C;W7;2011;SINGLE-OP HIGH ALL;501322;559;367;0;0;58;79;422;0;12.5;UTAH DX ASSOCIATION
SP9JZT;SP;2011;SINGLE-OP HIGH 40M;501220;539;380;0;0;539;0;0;0;17.9;SP DX CLUB
DR4O;DL;2011;MULTI-SINGLE HIGH;500656;570;377;30;110;125;94;138;73;23.6;DARC
RG8K;UA9;2011;ASSISTED HIGH ALL (T);500220;485;397;0;0;12;168;273;32;11.4;YAMAL RADIO CLUB
R4IO;UA4;2011;SINGLE-OP HIGH ALL;499460;612;340;0;0;0;101;511;0;8.3;NO CLUB
LU6ETB;LU;2011;MULTI-TWO;498978;546;342;0;6;6;182;89;263;6.9;NO CLUB
WL7E/WZ7;W7;2011;MULTI-SINGLE HIGH;498852;552;372;4;76;91;176;166;39;19.6;NO CLUB
W4UAL;W4;2011;ASSISTED LOW 15M;498190;615;385;0;0;0;0;615;0;23.7;NO CLUB
KL7SB;KL;2011;SINGLE-OP LOW ALL;494532;603;342;0;9;18;297;279;0;19.1;NO CLUB
OZ2BKK;OZ;2011;SINGLE-OP HIGH ALL;494508;587;406;26;61;171;179;150;0;25.3;NO CLUB
EX7ML;EX;2011;ASSISTED LOW 15M;493950;511;370;0;0;0;0;511;0;21.1;NO CLUB
SM0BSO;SM;2011;SINGLE-OP HIGH ALL;493240;578;440;0;30;84;319;145;0;24.6;SK0CT
YV5MSG;YV;2011;SINGLE-OP HIGH 80M;492060;365;236;0;365;0;0;0;0;15.8;NO CLUB
WC2L;W2;2011;ASSISTED HIGH ALL;491643;455;393;0;24;34;183;207;7;8.1;HUDSON VALLEY CONTESTERS AND DXERS
DK6BT;DL;2011;SINGLE-OP LOW ALL;491568;527;392;0;83;205;82;135;22;19.3;NO CLUB
K7JE;W7;2011;SINGLE-OP LOW ALL;491320;497;355;0;0;0;147;261;89;16.8;ARIZONA OUTLAWS CONTEST CLUB
LU7YZ;LU;2011;ASSISTED HIGH ALL (T);490050;556;330;0;0;0;116;75;365;11.3;LU CONTEST GROUP
LS2D;LU;2011;SINGLE-OP LOW 20M;489720;561;318;0;0;0;561;0;0;16.8;LU CONTEST GROUP
NA6E/7;W7;2011;ASSISTED HIGH ALL (T);489375;553;375;0;5;154;177;212;5;15.9;NA6E MEMORIAL ARC
HB9ARF;HB;2011;SINGLE-OP LOW ALL;488033;565;403;11;39;140;156;162;57;26.2;NO CLUB
RA0QW;UA0;2011;SINGLE-OP LOW ALL;487461;602;377;0;0;54;235;301;12;19.6;NO CLUB
OM4DN;OM;2011;SINGLE-OP LOW ALL;487186;618;391;66;113;107;198;124;10;31.7;NO CLUB
SP8CGU;SP;2011;SINGLE-OP LOW ALL;487025;539;385;0;0;292;123;112;12;30.3;NO CLUB
F4EJW;F;2011;SINGLE-OP LOW ALL;486134;606;418;0;0;220;214;89;83;24.3;NO CLUB
K5GKC;W5;2011;SINGLE-OP HIGH ALL;485625;606;375;0;0;42;168;347;49;13.4;NO CLUB
WE9R;W9;2011;ASSISTED LOW ALL;485296;461;392;0;6;22;161;245;27;14.4;NO CLUB
RU0LM;UA0;2011;SINGLE-OP HIGH 40M;483450;449;293;0;0;449;0;0;0;12.0;NO CLUB
UX3HA;UR;2011;SINGLE-OP LOW ALL;482997;608;393;65;116;176;134;107;10;33.4;UKRAINIAN CONTEST CLUB
US5UO;UR;2011;SINGLE-OP HIGH ALL;481862;516;394;0;33;124;107;252;0;32.3;NO CLUB
R9UT;UA9;2011;SINGLE-OP HIGH 20M;481800;505;365;0;0;0;505;0;0;9.9;KEMEROVO RADIO CLUB
UT3UZ;UR;2011;SINGLE-OP LOW ALL (R);481460;589;380;31;90;163;160;124;21;19.4;UKRAINIAN CONTEST CLUB
MM0LID;GM;2011;SINGLE-OP LOW ALL;480570;624;415;0;124;183;140;177;0;33.0;WORLD WIDE YOUNG CONTESTERS
F5JFU;F;2011;ASSISTED HIGH ALL;480319;480;413;0;94;98;97;97;94;18.2;NO CLUB
RZ4WZ;UA4;2011;SINGLE-OP LOW ALL;478816;573;416;0;61;86;311;114;1;22.0;NO CLUB
VE8GER;VE8;2011;SINGLE-OP LOW ALL;478764;483;372;0;0;1;315;167;0;31.4;NO CLUB
RA4ACX;UA4;2011;SINGLE-OP LOW ALL;478385;585;397;0;93;114;127;205;46;27.7;NO CLUB
JM1NKT;JA1;2011;ASSISTED LOW 15M (T);478040;504;370;0;0;0;0;504;0;17.4;NO CLUB
4L6DL;4L;2011;SINGLE-OP LOW 15M;477954;529;318;0;0;0;0;529;0;12.0;NO CLUB
KA1LMR;W1;2011;SINGLE-OP QRP ALL;476856;529;333;0;25;98;167;171;68;25.2;NO CLUB
JM1LRQ;JA1;2011;ASSISTED LOW 15M (T);476630;483;385;0;0;0;0;483;0;20.4;NO CLUB
F5BSB;F;2011;SINGLE-OP LOW ALL;476452;518;383;12;30;152;53;207;64;29.9;NO CLUB
UA3AIU;UA3;2011;SINGLE-OP LOW ALL;476406;569;399;0;39;116;175;239;0;28.3;MOSCOW RADIO CLUB
EA4TG;EA;2011;SINGLE-OP HIGH 15M;476364;692;428;0;0;0;0;692;0;18.5;NO CLUB
BU2AU;BV;2011;ASSISTED LOW ALL (T);474768;673;314;0;0;212;196;78;187;23.2;NO CLUB
RT0Q;UA0;2011;SINGLE-OP HIGH 15M;473797;520;367;0;0;0;0;520;0;27.2;NO CLUB
F5BBD;F;2011;SINGLE-OP HIGH ALL;472576;566;416;0;29;143;174;198;22;21.7;LES NOUVELLES DX
W7VJ;W7;2011;SINGLE-OP HIGH ALL;472078;520;386;0;0;47;292;161;20;8.3;WESTERN WASHINGTON DX CLUB
UA0UK;UA0;2011;SINGLE-OP LOW 15M;471239;583;397;0;0;0;0;583;0;22.6;NO CLUB
YL2TB;YL;2011;SINGLE-OP LOW ALL;471025;540;415;0;62;204;138;136;0;20.5;NO CLUB
JA2BNN;JA2;2011;SINGLE-OP HIGH ALL;470854;539;311;0;1;29;64;418;27;23.8;NO CLUB
EF1W;EA;2011;SINGLE-OP LOW ALL;470148;550;406;0;6;20;112;345;67;13.6;NO CLUB
EA4ETW;EA;2011;ASSISTED HIGH ALL;470119;507;377;0;32;157;125;124;69;18.4;NO CLUB
KF7IQ;W7;2011;SINGLE-OP HIGH ALL (T);467808;501;352;0;0;83;264;154;0;25.1;NO CLUB
HL5/LA8JKA;HL;2011;SINGLE-OP HIGH 15M;467548;481;358;0;0;0;0;481;0;12.4;NO CLUB
NY1H;W1;2011;SINGLE-OP HIGH ALL (T);466792;489;332;20;71;47;148;171;32;27.7;NO CLUB
K2DSL;W2;2011;SINGLE-OP LOW ALL (T);466745;554;337;0;34;64;198;184;74;28.4;BERGEN ARA
EU4AA;EU;2011;SINGLE-OP HIGH ALL (T);466250;566;373;0;59;453;54;0;0;10.0;NO CLUB
OK2KFK;OK;2011;SINGLE-OP LOW ALL;466050;586;390;11;135;130;160;141;9;20.1;NO CLUB
NC4MI;W4;2011;SINGLE-OP HIGH ALL (T);464800;505;350;0;43;74;199;139;50;28.2;NO CLUB
UA4PAN;UA4;2011;ASSISTED HIGH ALL;464350;587;370;40;57;163;131;196;0;23.3;NO CLUB
EA2DT;EA;2011;ASSISTED LOW 15M;463942;539;421;0;0;0;0;539;0;29.0;NO CLUB
UA0WY;UA0;2011;SINGLE-OP LOW 15M;463833;502;369;0;0;0;0;502;0;23.2;CENTRAL SIBERIA DX CLUB
UV5EEO;UR;2011;SINGLE-OP LOW ALL;463200;596;386;59;116;85;213;75;48;32.6;NO CLUB
UN7PL;UN;2011;SINGLE-OP HIGH 20M (T);460790;466;355;0;0;0;466;0;0;11.2;TEMIRTAU CONTEST CLUB
CT2IOV;CT;2011;ASSISTED LOW 15M;459325;720;475;0;0;0;0;720;0;28.6;NO CLUB
DL0UM;DL;2011;MULTI-SINGLE HIGH;459163;518;373;21;128;115;87;164;3;16.2;RHEIN RUHR DX ASSOCIATION
LA3BPA;LA;2011;SINGLE-OP HIGH ALL;458750;479;367;0;33;110;118;215;3;28.2;NO CLUB
3G1C;CE;2011;SINGLE-OP LOW 20M;456576;511;328;0;0;0;511;0;0;16.3;CE DX GROUP
K0BUD;W0;2011;ASSISTED HIGH ALL;454790;473;365;0;0;7;241;209;16;21.7;MINNESOTA WIRELESS ASSN
KI5XP;W5;2011;SINGLE-OP HIGH 80M;454553;492;341;0;492;0;0;0;0;15.5;LOUISIANA CONTEST CLUB
IT9WTY;IT9;2011;SINGLE-OP LOW ALL;453720;555;398;0;0;140;143;145;127;26.2;NO CLUB
NX0P;W0;2011;SINGLE-OP LOW ALL;453008;529;368;0;1;36;193;254;45;28.2;MINNESOTA WIRELESS ASSN
AD1L;W1;2011;ASSISTED HIGH ALL (T);452540;482;374;0;0;20;238;196;28;13.8;NO CLUB
KS2G;W2;2011;ASSISTED LOW ALL (T);452412;472;354;0;15;36;134;231;56;14.7;ORDER OF BOILED OWLS OF NEW YORK
PA3FYG;PA;2011;SINGLE-OP LOW ALL (T);452230;519;410;0;62;99;156;164;38;20.9;VERON
K0DEQ;W0;2011;SINGLE-OP HIGH ALL;452138;555;362;0;17;131;191;169;47;10.6;MISSOURI DX/CONTEST CLUB
HB9CVQ;HB;2011;SINGLE-OP HIGH ALL;450670;515;374;73;140;131;52;79;40;12.6;RHEIN RUHR DX ASSOCIATION
UR7QC;UR;2011;SINGLE-OP HIGH 40M;450210;435;349;0;0;435;0;0;0;22.7;UKRAINIAN CONTEST CLUB
W4SAR;W4;2011;SINGLE-OP LOW ALL;449388;507;342;0;60;87;103;170;87;32.8;NO CLUB
RA1AL;UA1;2011;ASSISTED HIGH ALL;447024;564;402;0;0;178;238;143;5;12.6;ALRS ST PETERSBURG
KI6QDH;W6;2011;ASSISTED HIGH ALL (R);445725;547;315;3;45;117;108;176;98;30.8;SOUTHERN CALIFORNIA CONTEST CLUB
RW4WA;UA4;2011;SINGLE-OP LOW 15M;444652;692;442;0;0;0;0;692;0;22.6;URAL CONTEST GROUP
RA0JBL;UA0;2011;ASSISTED LOW ALL;444555;447;333;0;0;94;120;233;0;32.1;NO CLUB
N7UR;W7;2011;ASSISTED LOW ALL (T);444360;526;345;1;39;68;134;230;54;28.0;NO CLUB
S57U;S5;2011;SINGLE-OP LOW 20M (T);442508;577;452;0;0;0;577;0;0;36.0;SLOVENIA CONTEST CLUB
BH7PAZ;BY;2011;SINGLE-OP HIGH 20M;442378;556;373;0;0;0;556;0;0;27.9;NO CLUB
WD0ECO;W0;2011;SINGLE-OP HIGH ALL;441428;608;338;0;109;160;187;150;2;23.0;NO CLUB
IZ1PKV;I;2011;SINGLE-OP HIGH ALL (R);441216;575;384;0;85;269;136;61;24;26.4;SAN REMO CONTEST CLUB
NF7E;W7;2011;SINGLE-OP HIGH 15M;441210;559;385;0;0;0;0;559;0;17.7;NORTHERN ARIZONA DX ASSN
UI8U;UA9;2011;SINGLE-OP HIGH 15M;441056;488;352;0;0;0;0;488;0;8.3;NOVOKUZNETSK RADIO CLUB
CR6K;CT;2011;SINGLE-OP HIGH 15M;440800;578;400;0;0;0;0;578;0;4.7;NO CLUB
JA6BWH;JA6;2011;SINGLE-OP HIGH ALL;440640;471;324;0;0;69;122;261;19;21.4;NO CLUB
SM5DQE;SM;2011;SINGLE-OP LOW ALL (T);440296;592;376;0;116;181;155;138;2;21.4;SK4DM VASTERBERGSLAGENS SANDAR AMATORER
PY2XC;PY;2011;ASSISTED LOW 10M;440228;524;314;0;0;0;0;0;524;13.0;CANTAREIRA DX GROUP
OH1B;OH;2011;SINGLE-OP HIGH ALL (T);439704;537;394;1;63;79;173;212;9;14.2;CONTEST CLUB FINLAND
SP1RKT;SP;2011;ASSISTED HIGH 15M;439673;476;403;0;0;0;0;476;0;23.7;SP DX CLUB
